response_id,tap_id,tap_type_id,tap_class,month,responder_email,responder_name,responder_department,responder_authority,responded_at,minutes_to_respond,outcome,answer,deflected_to,rationale,quality_score,rated_worth_asking,durable,reversed_at
RSP000703,TAP000926,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-10T13:50:00,60,answered,Not sure -- escalate to privacy,,see thread,0.4,,false,
RSP000704,TAP000927,phi_column_classification,tactical,2026-07,vosei@northharbor.health,Vera Osei,Compliance,manager,2026-07-26T17:41:00,93,answered,De-identified,,,0.96,,true,
RSP000705,TAP000928,phi_column_classification,tactical,2026-07,rsantos@northharbor.health,Rita Santos,Compliance,manager,2026-07-11T14:24:00,15,answered,PHI -- direct identifier,,,0.97,,true,
RSP000706,TAP000930,phi_column_classification,tactical,2026-07,vosei@northharbor.health,Vera Osei,Compliance,manager,2026-07-02T15:19:00,173,answered,Not patient data,,see thread,0.93,,true,
RSP000707,TAP000931,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-08T13:26:00,58,answered,PHI -- indirect / limited data set,,,1.0,true,true,
RSP000708,TAP000932,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-29T18:24:00,113,deflected,,mgrant@northharbor.health,,0.96,,false,
RSP000709,TAP000933,phi_column_classification,tactical,2026-07,vosei@northharbor.health,Vera Osei,Compliance,manager,2026-07-12T13:51:00,149,answered,Not sure -- escalate to privacy,,see thread,0.4,,false,2026-08-29T13:51:00
RSP000710,TAP000934,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-29T17:14:00,79,answered,PHI -- indirect / limited data set,,,0.84,false,true,
RSP000711,TAP000936,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-12T12:54:00,56,answered,De-identified,,,0.95,,true,
RSP000712,TAP000937,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-24T17:53:00,116,answered,PHI -- indirect / limited data set,,,0.71,true,true,
RSP000713,TAP000938,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-18T16:02:00,74,answered,Not sure -- escalate to privacy,,see thread,0.46,true,false,2026-09-10T16:02:00
RSP000714,TAP000939,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-22T19:12:00,81,answered,Not sure -- escalate to privacy,,see thread,0.33,,false,
RSP000715,TAP000940,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-01T17:12:00,265,answered,Not patient data,,see thread,0.86,,true,
RSP000716,TAP000941,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-20T13:22:00,110,answered,PHI -- indirect / limited data set,,,0.57,true,false,
RSP000717,TAP000943,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-17T09:22:00,67,answered,PHI -- direct identifier,,,0.8,false,true,
RSP000718,TAP000944,phi_column_classification,tactical,2026-07,vosei@northharbor.health,Vera Osei,Compliance,manager,2026-07-01T23:20:00,485,answered,Not patient data,,see thread,0.72,,true,
RSP000719,TAP000946,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-27T19:13:00,38,answered,De-identified,,,0.7,,false,
RSP000720,TAP000947,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-15T16:20:00,1435,answered,De-identified,,,0.9,false,true,
RSP000721,TAP000950,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-17T15:10:00,112,answered,De-identified,,,0.92,true,true,
RSP000722,TAP000951,phi_column_classification,tactical,2026-07,rsantos@northharbor.health,Rita Santos,Compliance,manager,2026-07-27T14:17:00,112,answered,Not patient data,,see thread,0.79,true,true,
RSP000723,TAP000952,phi_column_classification,tactical,2026-07,rsantos@northharbor.health,Rita Santos,Compliance,manager,2026-07-14T16:19:00,161,answered,Not sure -- escalate to privacy,,see thread,0.62,true,false,2026-07-20T16:19:00
RSP000724,TAP000954,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-03T11:19:00,91,answered,De-identified,,,1.0,false,false,
RSP000725,TAP000955,phi_column_classification,tactical,2026-07,rsantos@northharbor.health,Rita Santos,Compliance,manager,2026-07-14T17:16:00,135,answered,Not patient data,,see thread,0.77,false,true,
RSP000726,TAP000956,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-09T12:16:00,48,answered,Not sure -- escalate to privacy,,see thread,0.57,true,false,
RSP000727,TAP000958,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-05T15:33:00,58,answered,Not sure -- escalate to privacy,,see thread,0.56,,false,
RSP000728,TAP000959,phi_column_classification,tactical,2026-07,rsantos@northharbor.health,Rita Santos,Compliance,manager,2026-07-13T23:49:00,370,answered,Not sure -- escalate to privacy,,see thread,0.46,true,false,2026-09-04T23:49:00
RSP000729,TAP000960,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-09T18:14:00,37,answered,Not patient data,,see thread,0.87,true,true,
RSP000730,TAP000962,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-23T17:10:00,68,answered,Not sure -- escalate to privacy,,see thread,0.63,,false,
RSP000731,TAP000963,phi_column_classification,tactical,2026-07,vosei@northharbor.health,Vera Osei,Compliance,manager,2026-07-07T13:06:00,222,answered,Not patient data,,see thread,0.67,false,true,
RSP000732,TAP000964,phi_column_classification,tactical,2026-07,rsantos@northharbor.health,Rita Santos,Compliance,manager,2026-07-17T18:00:00,226,answered,Not sure -- escalate to privacy,,see thread,0.26,,false,2026-09-04T18:00:00
RSP000733,TAP000966,phi_column_classification,tactical,2026-07,rsantos@northharbor.health,Rita Santos,Compliance,manager,2026-07-10T13:48:00,110,answered,PHI -- direct identifier,,,0.95,true,true,
RSP000734,TAP000967,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-15T19:51:00,233,answered,PHI -- direct identifier,,,0.76,false,true,
RSP000735,TAP000968,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-19T20:44:00,98,answered,De-identified,,,0.81,false,true,
RSP000736,TAP000970,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-02T12:00:00,25,answered,De-identified,,,0.55,true,true,
RSP000737,TAP000971,phi_column_classification,tactical,2026-07,vosei@northharbor.health,Vera Osei,Compliance,manager,2026-07-06T18:19:00,79,deflected,,bkoval@northharbor.health,,0.97,true,false,
RSP000738,TAP000972,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-18T18:59:00,253,answered,Not sure -- escalate to privacy,,see thread,0.28,,false,2026-08-02T18:59:00
RSP000739,TAP000973,phi_column_classification,tactical,2026-07,rsantos@northharbor.health,Rita Santos,Compliance,manager,2026-07-30T14:27:00,140,answered,Not sure -- escalate to privacy,,see thread,0.37,,false,
RSP000740,TAP000974,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-26T12:46:00,26,answered,PHI -- direct identifier,,,0.72,,true,
RSP000741,TAP000975,phi_column_classification,tactical,2026-07,vosei@northharbor.health,Vera Osei,Compliance,manager,2026-07-28T09:21:00,40,answered,PHI -- direct identifier,,,0.88,,true,
RSP000742,TAP000976,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-16T22:34:00,386,answered,De-identified,,,0.94,false,true,
RSP000743,TAP000977,phi_column_classification,tactical,2026-07,rsantos@northharbor.health,Rita Santos,Compliance,manager,2026-07-13T21:54:00,380,deflected,,vosei@northharbor.health,,0.98,true,false,
RSP000744,TAP000978,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-08T19:04:00,151,answered,Not sure -- escalate to privacy,,see thread,0.49,,false,2026-08-07T19:04:00
RSP000745,TAP000979,phi_column_classification,tactical,2026-07,vosei@northharbor.health,Vera Osei,Compliance,manager,2026-07-25T15:43:00,174,answered,Not sure -- escalate to privacy,,see thread,0.38,false,false,
RSP000746,TAP000981,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-10T16:35:00,281,answered,De-identified,,,0.91,true,true,
RSP000747,TAP000982,phi_column_classification,tactical,2026-07,rsantos@northharbor.health,Rita Santos,Compliance,manager,2026-07-19T13:23:00,186,answered,De-identified,,,0.65,,true,
RSP000748,TAP000983,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-24T16:53:00,175,answered,Not sure -- escalate to privacy,,see thread,0.55,,false,2026-08-31T16:53:00
RSP000749,TAP000984,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-22T23:43:00,288,answered,PHI -- direct identifier,,,0.78,false,true,
RSP000750,TAP000985,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-06T19:16:00,314,answered,De-identified,,,0.8,,true,
RSP000751,TAP000986,revenue_definition_change,strategic,2026-07,rmarsh@northharbor.health,Robert Marsh,Finance,cxo,2026-07-08T19:51:00,901,answered,"Yes, make it canonical",,,0.77,,true,
RSP000752,TAP000987,revenue_definition_change,strategic,2026-07,rmarsh@northharbor.health,Robert Marsh,Finance,cxo,2026-07-14T02:36:00,530,answered,"No, revert to the previous definition",,see thread,0.79,true,true,
RSP000753,TAP000988,revenue_definition_change,strategic,2026-07,rmarsh@northharbor.health,Robert Marsh,Finance,cxo,2026-07-08T10:30:00,523,answered,Not my call -- needs a finance review meeting,,see thread,0.74,true,true,
RSP000754,TAP000989,revenue_definition_change,strategic,2026-07,rmarsh@northharbor.health,Robert Marsh,Finance,cxo,2026-07-13T19:52:00,1440,answered,"No, revert to the previous definition",,see thread,1.0,,true,
RSP000755,TAP000990,revenue_definition_change,strategic,2026-07,rmarsh@northharbor.health,Robert Marsh,Finance,cxo,2026-07-24T23:06:00,162,answered,"Yes, make it canonical",,,0.81,,true,
RSP000756,TAP000991,revenue_definition_change,strategic,2026-07,rmarsh@northharbor.health,Robert Marsh,Finance,cxo,2026-07-14T04:23:00,524,answered,"Yes, make it canonical",,,0.68,,true,
RSP000757,TAP000992,quality_measure_criteria,strategic,2026-07,sramirez@northharbor.health,Sofia Ramirez,Clinical Operations,director,2026-07-22T06:45:00,875,answered,Incorrect -- exclusion is too narrow,,see thread,0.73,,true,
RSP000758,TAP000993,quality_measure_criteria,strategic,2026-07,sramirez@northharbor.health,Sofia Ramirez,Clinical Operations,director,2026-07-07T00:28:00,381,answered,Need to check the measure specification,,,0.35,,false,
RSP000759,TAP000994,quality_measure_criteria,strategic,2026-07,sramirez@northharbor.health,Sofia Ramirez,Clinical Operations,director,2026-07-09T16:46:00,487,answered,Incorrect -- exclusion is too narrow,,see thread,0.76,true,true,
RSP000760,TAP000995,source_freshness_ownership,tactical,2026-07,mkeller@northharbor.health,Marcus Keller,Data Platform,lead,2026-07-30T15:59:00,64,answered,"Nobody owns it, it should be retired",,see thread,0.77,,true,
RSP000761,TAP000996,source_freshness_ownership,tactical,2026-07,hyusuf@northharbor.health,Hana Yusuf,Data Platform,manager,2026-07-28T17:18:00,57,answered,"Yes, my team owns it",,,1.0,false,true,
RSP000762,TAP000998,source_freshness_ownership,tactical,2026-07,mkeller@northharbor.health,Marcus Keller,Data Platform,lead,2026-07-02T11:06:00,117,answered,"Nobody owns it, it should be retired",,see thread,0.65,,false,
RSP000763,TAP000999,metric_deprecation,strategic,2026-07,nfarrell@northharbor.health,Nora Farrell,Growth,director,2026-07-16T16:10:00,439,answered,Keep it -- still needed,,,0.93,true,true,
RSP000764,TAP001000,metric_deprecation,strategic,2026-07,rmarsh@northharbor.health,Robert Marsh,Finance,cxo,2026-07-22T18:29:00,872,answered,Keep it -- still needed,,,0.97,,true,
RSP000765,TAP001001,metric_deprecation,strategic,2026-07,jokafor@northharbor.health,Joy Okafor,Revenue Cycle,director,2026-07-26T15:09:00,364,answered,Retire it,,,0.87,true,true,
RSP000766,TAP001002,metric_deprecation,strategic,2026-07,jokafor@northharbor.health,Joy Okafor,Revenue Cycle,director,2026-07-20T22:51:00,503,answered,Retire it,,,0.9,true,true,
RSP000767,TAP001003,denial_reason_classification,tactical,2026-08,mdiallo@northharbor.health,Mariam Diallo,Revenue Cycle,ic,2026-08-02T17:39:00,208,answered,Authorization or referral,,,0.74,true,true,
RSP000768,TAP001004,encounter_type_mapping,tactical,2026-08,iharlow@northharbor.health,Ines Harlow,Clinical Operations,ic,2026-08-02T17:36:00,98,answered,Not a real encounter -- exclude,,see thread,0.89,true,false,2026-08-05T17:36:00
RSP000769,TAP001005,phi_column_classification,tactical,2026-08,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-08-03T15:19:00,161,answered,Not patient data,,see thread,0.83,true,true,
RSP000770,TAP001006,phi_column_classification,tactical,2026-08,vosei@northharbor.health,Vera Osei,Compliance,manager,2026-08-03T12:10:00,128,answered,De-identified,,,0.82,false,true,
RSP000771,TAP001007,phi_column_classification,tactical,2026-08,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-08-03T12:49:00,252,answered,Not patient data,,see thread,0.79,true,true,
RSP000772,TAP001009,phi_column_classification,tactical,2026-08,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-08-01T22:59:00,438,answered,Not sure -- escalate to privacy,,see thread,0.54,,false,
RSP000773,TAP001010,phi_column_classification,tactical,2026-08,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-08-02T13:18:00,78,answered,PHI -- direct identifier,,,0.76,true,true,
RSP000774,TAP001011,phi_column_classification,tactical,2026-08,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-08-01T11:07:00,87,answered,Not sure -- escalate to privacy,,see thread,0.53,,false,
RSP000775,TAP001013,phi_column_classification,tactical,2026-08,rsantos@northharbor.health,Rita Santos,Compliance,manager,2026-08-03T20:34:00,267,answered,Not patient data,,see thread,0.85,,true,
RSP000776,TAP001014,phi_column_classification,tactical,2026-08,vosei@northharbor.health,Vera Osei,Compliance,manager,2026-08-03T18:57:00,103,answered,PHI -- indirect / limited data set,,,0.83,true,true,
RSP000777,TAP001016,phi_column_classification,tactical,2026-08,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-08-03T18:39:00,192,answered,PHI -- indirect / limited data set,,,0.72,false,true,
RSP000778,TAP001017,phi_column_classification,tactical,2026-08,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-08-01T13:06:00,247,answered,Not patient data,,see thread,0.84,,true,
RSP000779,TAP001018,phi_column_classification,tactical,2026-08,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-08-01T15:21:00,308,answered,PHI -- direct identifier,,,0.55,true,true,
RSP000780,TAP001019,phi_column_classification,tactical,2026-08,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-08-01T13:14:00,127,answered,De-identified,,,0.98,true,true,
RSP000781,TAP001021,phi_column_classification,tactical,2026-08,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-08-02T17:34:00,231,answered,PHI -- direct identifier,,,0.91,,true,
RSP000782,TAP001022,phi_column_classification,tactical,2026-08,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-08-03T18:13:00,148,answered,De-identified,,,0.83,true,true,
RSP000783,TAP001023,phi_column_classification,tactical,2026-08,vosei@northharbor.health,Vera Osei,Compliance,manager,2026-08-03T20:31:00,275,answered,Not sure -- escalate to privacy,,see thread,0.55,false,false,2026-09-08T20:31:00
RSP000784,TAP001024,phi_column_classification,tactical,2026-08,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-08-01T21:26:00,583,answered,Not patient data,,see thread,0.94,true,true,
RSP000785,TAP001025,phi_column_classification,tactical,2026-08,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-08-02T14:30:00,75,answered,Not patient data,,see thread,0.77,true,false,
RSP000786,TAP001027,revenue_definition_change,strategic,2026-08,rmarsh@northharbor.health,Robert Marsh,Finance,cxo,2026-08-03T02:20:00,410,answered,"No, revert to the previous definition",,see thread,0.86,,false,2026-08-20T02:20:00
RSP000787,TAP001029,metric_deprecation,strategic,2026-08,rmarsh@northharbor.health,Robert Marsh,Finance,cxo,2026-08-02T13:54:00,1386,answered,Keep it -- still needed,,,0.97,false,true,
